,ID_PRODUCTO,CODIGOPRINCIPAL,NOMBRE,PRECIOSINIVA,STOCK,BODEGA,CATEGORIA,COD_AUXILIAR,PESO,TIPO_SOLUCIONES,CONTROL_SERIES,SUBCATEGORIA,UNIDAD_MEDIDA,MARCA,MODELO,COSTO,ESTADO
6988,169844,0025365,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD 10.2 7/8/9NA NEGRO,31.25,2,B. X LEVEL L28,ESTUCHES TABLET & IPADS,25365,0,,NO,FOLIO COVER,UNIDAD,,,8.86,ACTIVO
6989,502900,ET00410,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD 10.2 7/8/9NA PALO DE ROSA,31.25,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00410,0,,NO,FOLIO COVER,UNIDAD,,,8.86,ACTIVO
6990,169845,0033677,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD 10.2 7/8/9NA ROJO,31.25,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,0033677,0,,NO,FOLIO COVER,UNIDAD,,,15.0,ACTIVO
6991,502899,ET00409,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD 10.2 7/8/9NA VERDE MILITAR,31.25,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00409,0,,NO,FOLIO COVER,UNIDAD,,,4.42,ACTIVO
6992,1558898,ET00811,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD 10TH 10.9 AZUL OSCURO,31.25,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00811,0,,NO,,UNIDAD,,,8.09,ACTIVO
6993,1558896,ET00809,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD 10TH 10.9 CELESTE,31.25,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00809,0,,NO,,UNIDAD,,,8.09,ACTIVO
6994,1558895,ET00808,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD 10TH 10.9 LAVANDA,31.25,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00808,0,,NO,,UNIDAD,,,8.09,ACTIVO
6995,1558897,ET00810,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD 10TH 10.9 NEGRO,31.25,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00810,0,,NO,,UNIDAD,,,8.09,ACTIVO
6996,1558894,ET00807,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD 10TH 10.9 SALMON,31.25,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00807,0,,NO,,UNIDAD,,,8.09,ACTIVO
6997,1558899,ET00812,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD 10TH 10.9 VINO,31.25,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00812,0,,NO,,UNIDAD,,,8.09,ACTIVO
6998,385480,ET00338,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD AIR 4 / 5 10.9  VERDE MILITAR,31.24,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00338,0,,NO,FOLIO COVER,UNIDAD,,,4.42,ACTIVO
6999,385476,ET00335,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD AIR 4 / 5 10.9 AZUL OSCURO,31.24,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00335,0,,NO,FOLIO COVER,UNIDAD,,,8.09,ACTIVO
7000,385475,ET00334,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD AIR 4 / 5 10.9 GRIS,31.24,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00334,0,,NO,,UNIDAD,,,8.9,ACTIVO
7001,385478,ET00336,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD AIR 4 / 5 10.9 LAVANDA,31.24,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00336,0,,NO,FOLIO COVER,UNIDAD,,,8.86,ACTIVO
7002,385479,ET00337,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD AIR 4 / 5 10.9 NEGRO,31.24,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00337,0,,NO,FOLIO COVER,UNIDAD,,,8.86,ACTIVO
7003,385474,ET00333,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD AIR 4 / 5 10.9 PALO DE ROSA,31.24,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00333,0,,NO,FOLIO COVER,UNIDAD,,,8.86,ACTIVO
7004,1431645,ET00698,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD AIR 4 / 5 10.9 VERDE,31.24,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00698,0,,NO,FOLIO COVER,UNIDAD,,,8.86,ACTIVO
7005,1558900,ET00813,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD AIR 4 / 5 10.9 VINO,31.24,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00813,0,,NO,,UNIDAD,,,8.09,ACTIVO
7006,1558891,ET00804,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD MINI 6 NEGRO,29.01,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00804,0,,NO,,UNIDAD,,,8.09,ACTIVO
7007,1558890,ET00803,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD MINI 6 SALMON,29.01,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00803,0,,NO,,UNIDAD,,,8.09,ACTIVO
7008,1558892,ET00805,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD NEW 9.7 6TA AZUL OSCURO,31.25,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00805,0,,NO,,UNIDAD,,,8.09,ACTIVO
7009,1559028,ET00872,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD NEW 9.7 6TA NEGRO,31.25,2,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00872,0,,NO,,UNIDAD,,,8.09,ACTIVO
7010,1559026,ET00871,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD NEW 9.7 6TA SALMON,31.25,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00871,0,,NO,,UNIDAD,,,8.09,ACTIVO
7011,1041761,ET00546,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD NEW 9.7 6TA SALMON,31.25,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00546,0,,NO,FOLIO COVER,UNIDAD,,,11.61,ACTIVO
7012,403563,ET00344,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD PRO 11 2019-2022 AZUL OSCURO,31.24,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00344,0,,NO,FOLIO COVER,UNIDAD,,,8.09,ACTIVO
7013,403562,ET00343,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD PRO 11 2019-2022 LAVANDA,31.24,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00343,0,,NO,FOLIO COVER,UNIDAD,,,8.86,ACTIVO
7014,403557,ET00340,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD PRO 11 2019-2022 NEGRO,31.24,2,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00340,0,,NO,FOLIO COVER,UNIDAD,,,8.86,ACTIVO
7015,403561,ET00342,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD PRO 11 2019-2022 PALO DE ROSA,31.24,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00342,0,,NO,FOLIO COVER,UNIDAD,,,8.86,ACTIVO
7016,403558,ET00341,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD PRO 11 2019-2022 VERDE MILITAR,31.24,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00341,0,,NO,FOLIO COVER,UNIDAD,,,8.86,ACTIVO
7017,1558901,ET00814,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE IPAD PRO 11 2019-2022 VINO,31.24,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00814,0,,NO,,UNIDAD,,,8.09,ACTIVO
7018,1440256,ET00738,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB A7 LITE T220/T225 AZUL,22.32,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00738,0,,NO,,UNIDAD,,,7.71,ACTIVO
7019,1440253,ET00735,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB A7 LITE T220/T225 NEGRO,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00735,0,,NO,,UNIDAD,,,7.71,ACTIVO
7020,1440254,ET00736,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB A7 LITE T220/T225 ROSADO,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00736,0,,NO,,UNIDAD,,,7.71,ACTIVO
7021,1440255,ET00737,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB A7 LITE T220/T225 VERDE CLARO,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00737,0,,NO,,UNIDAD,,,7.71,ACTIVO
7022,1437449,ET00715,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB A8 10.5 X205 AZUL,22.321429,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00715,0,,NO,,UNIDAD,,,8.03,ACTIVO
7023,1437452,ET00718,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB A8 10.5 X205 NEGRO,22.321429,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00718,0,,NO,,UNIDAD,,,8.03,ACTIVO
7024,1437450,ET00716,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB A8 10.5 X205 PALO DE ROSA,22.321429,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00716,0,,NO,,UNIDAD,,,8.02,ACTIVO
7025,1437451,ET00717,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB A8 10.5 X205 VERDE LIMON,22.321429,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00717,0,,NO,,UNIDAD,,,7.71,ACTIVO
7026,1437441,ET00707,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB S7 / S8 AZUL,26.785714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00707,0,,NO,,UNIDAD,,,7.93,ACTIVO
7027,1437444,ET00710,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB S7 / S8 NEGRO,26.785714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00710,0,,NO,,UNIDAD,,,7.93,ACTIVO
7028,1437443,ET00709,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB S7 / S8 PALO DE ROSA,26.785714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00709,0,,NO,,UNIDAD,,,7.93,ACTIVO
7029,1437442,ET00708,FOLIO COVER HOLDER PENCIL SILICONE TRANSPARENTE SAMSUNG TAB S7 / S8 VERDE LIMON,26.785714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00708,0,,NO,,UNIDAD,,,7.93,ACTIVO
7030,935990,ET04326,FOLIO COVER HOLDER PENCIL T- CUERO  SAMSUNG TAB S7 / S8 AZUL OSCURO,35.705357,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04326,0,,NO,FOLIO COVER,UNIDAD,,,11.6,ACTIVO
7031,935992,ET04328,FOLIO COVER HOLDER PENCIL T- CUERO  SAMSUNG TAB S7 FE / S7 PLUS /  S8 PLUS  NEGRO,35.705357,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04328,0,,NO,FOLIO COVER,UNIDAD,,,16.07,ACTIVO
7032,935989,ET04325,FOLIO COVER HOLDER PENCIL T- CUERO SAMSUNG TAB S7 / S8 NEGRO,35.705357,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04325,0,,NO,FOLIO COVER,UNIDAD,,,11.6,ACTIVO
7033,1162969,ET00581,FOLIO COVER HOLDER PENCIL T-CUERO IPAD MINI 6 NEGRO,31.25,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00581,0,,NO,FOLIO COVER,UNIDAD,,,13.39,ACTIVO
7034,1312508,ET00645,FOLIO COVER HOLDER PENCIL T-CUERO IPAD NEW 9.7 6TA CAFE,35.71,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00645,0,,NO,FOLIO COVER,UNIDAD,,,22.0,ACTIVO
7035,1162970,ET00582,FOLIO COVER HOLDER PENCIL T-CUERO SAMSUNG TAB A7 LITE T220/T225 NEGRO,26.79,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00582,0,,NO,FOLIO COVER,UNIDAD,,,13.39,ACTIVO
7036,1359552,ET00674,FOLIO COVER HOLDER PENCIL T-CUERO SAMSUNG TAB S6 LITE (P615) AZUL,35.714286,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00674,0,,NO,,UNIDAD,,,11.61,ACTIVO
7037,1359548,ET00673,FOLIO COVER HOLDER PENCIL T-CUERO SAMSUNG TAB S6 LITE (P615) DORADO,35.714286,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00673,0,,NO,,UNIDAD,,,11.61,ACTIVO
7038,1359547,ET00672,FOLIO COVER HOLDER PENCIL T-CUERO SAMSUNG TAB S6 LITE (P615) MORADO,35.714286,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00672,0,,NO,,UNIDAD,,,11.61,ACTIVO
7039,976284,ET04360,FOLIO COVER HOLDER PENCIL T-CUERO SAMSUNG TAB S6 LITE (P615) NEGRO,35.714286,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04360,0,,NO,FOLIO COVER,UNIDAD,,,12.5,ACTIVO
7040,935991,ET04327,FOLIO COVER HOLDER PENCIL T-CUERO SAMSUNG TAB S7 FE T736/ S7 PLUS T970  AZUL OSCURO,35.705357,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04327,0,,NO,FOLIO COVER,UNIDAD,,,12.5,ACTIVO
7041,1218398,ET04363,FOLIO COVER HOLDER PENCIL T-CUERO SAMSUNG TAB S7 FE T736/ S7 PLUS T970 VERDE MILITAR,35.705357,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04363,0,,NO,FOLIO COVER,UNIDAD,,,12.5,ACTIVO
7042,1162973,ET00583,FOLIO COVER HOLDER PENCIL T-CUERO SAMSUNG TAB TAB S7 / S8 GRIS,35.705357,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00583,0,,NO,FOLIO COVER,UNIDAD,,,11.6,ACTIVO
7043,1312510,ET00646,FOLIO COVER HOLDER PENCIL T-VELCRO IPAD NEW 9.7 6TA AZUL,35.71,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00646,0,,NO,FOLIO COVER,UNIDAD,,,18.0,ACTIVO
7044,1301545,ET00643,FOLIO COVER HOLDER PENCIL VELCRO FOR KEYBOARD SAMSUNG TAB S7 / S8 PALO DE ROSA,40.17,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00643,0,,NO,FOLIO COVER,UNIDAD,,,16.97,ACTIVO
7045,1218527,ET00619,FOLIO COVER HOLDER PENCIL VELCRO FOR KEYBOARD SAMSUNG TAB S7 FE / S7 PLUS / S8 PLUS NEGRO,44.64,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00619,0,,NO,FOLIO COVER,UNIDAD,,,0.0,ACTIVO
7046,1558929,ET00842,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK  IPAD 10TH 10.9 AZUL OSCURO,35.705357,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00842,0,,NO,,UNIDAD,,,8.82,ACTIVO
7047,1558927,ET00840,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK  IPAD 10TH 10.9 DORADO,35.705357,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00840,0,,NO,,UNIDAD,,,8.82,ACTIVO
7048,1558928,ET00841,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK  IPAD 10TH 10.9 NEGRO,35.705357,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00841,0,,NO,,UNIDAD,,,8.82,ACTIVO
7049,1558930,ET00843,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK  IPAD 10TH 10.9 VINO,35.705357,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00843,0,,NO,,UNIDAD,,,8.82,ACTIVO
7050,1558925,ET00838,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK IPAD 10.2 7/8/9NA GEN AZUL OSCURO,40.16,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00838,0,,NO,,UNIDAD,,,8.82,ACTIVO
7051,1558923,ET00836,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK IPAD 10.2 7/8/9NA GEN DORADO,40.16,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00836,0,,NO,,UNIDAD,,,8.82,ACTIVO
7052,1558924,ET00837,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK IPAD 10.2 7/8/9NA GEN NEGRO,40.16,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00837,0,,NO,,UNIDAD,,,8.82,ACTIVO
7053,1558926,ET00839,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK IPAD 10.2 7/8/9NA GEN VINO,40.16,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00839,0,,NO,,UNIDAD,,,8.82,ACTIVO
7054,1558933,ET00846,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK IPAD AIR 4 / 5 10.9 AZUL OSCURO,35.71,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00846,0,,NO,,UNIDAD,,,8.82,ACTIVO
7055,1558931,ET00844,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK IPAD AIR 4 / 5 10.9 DORADO,35.71,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00844,0,,NO,,UNIDAD,,,8.82,ACTIVO
7056,1558932,ET00845,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK IPAD AIR 4 / 5 10.9 NEGRO,35.71,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00845,0,,NO,,UNIDAD,,,8.82,ACTIVO
7057,1558934,ET00847,FOLIO COVER HOLDER PENCIL Y-FOLD ANTISHOCK IPAD AIR 4 / 5 10.9 VINO,35.71,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00847,0,,NO,,UNIDAD,,,8.82,ACTIVO
7058,1639639,ET00887,FOLIO COVER HOLDER PENCIL Y-FOLD FOR KEYBOARD IPAD 10 GENERACION 10.9 CELESTE,44.64,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00887,0,,NO,FOLIO COVER,UNIDAD,,,0.45,ACTIVO
7059,1620015,6925700926747,FOLIO COVER HUSKEE PRO-SHOCK IPAD 10.2 7/8/9NA GEN NEGRO,40.13,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,6925700926747,0,,NO,FOLIO COVER,UNIDAD,,,16.47,ACTIVO
7060,1620013,6925700926754,FOLIO COVER HUSKEE PRO-SHOCK IPAD 10.2 7/8/9NA GEN PALO DE ROSA,40.13,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,6925700926754,0,,NO,FOLIO COVER,UNIDAD,,,16.47,ACTIVO
7061,1620020,6925700926600,FOLIO COVER HUSKEE SLIM-SHOCK IPAD 10.2 7/8/9NA GEN AZUL OSCURO,40.13,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,6925700926600,0,,NO,FOLIO COVER,UNIDAD,,,16.47,ACTIVO
7062,1620016,6925700926594,FOLIO COVER HUSKEE SLIM-SHOCK IPAD 10.2 7/8/9NA GEN SALMON,40.13,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,6925700926594,0,,NO,FOLIO COVER,UNIDAD,,,16.47,ACTIVO
7063,1619985,6925700926730,FOLIO COVER HUSKEE TWIST-SHOCK IPAD PRO 11 2019-2022 NEGRO,40.13,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,6925700926730,0,,NO,FOLIO COVER,UNIDAD,,,16.47,ACTIVO
7064,1619984,6925700926723,FOLIO COVER HUSKEE TWIST-SHOCK IPAD PRO 11 2019-2022 SALMON,40.13,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,6925700926723,0,,NO,FOLIO COVER,UNIDAD,,,16.47,ACTIVO
7065,169992,0009051,FOLIO COVER IFANS IPAD MINI 1 2 3 AZUL,24.098,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,9051,0,,NO,,UNIDAD,,,12.0,ACTIVO
7066,1397537,ET00691,FOLIO COVER IPAD PRO 12.9 2019-2022 FUCSIA,22.32,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00691,0,,NO,,UNIDAD,,,7.15,ACTIVO
7067,1397536,ET00690,FOLIO COVER IPAD PRO 12.9 2019-2022 NEGRO,22.32,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00690,0,,NO,,UNIDAD,,,7.14,ACTIVO
7068,1397539,ET00693,FOLIO COVER IPAD PRO 12.9 2019-2022 ROJO,22.32,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00693,0,,NO,,UNIDAD,,,7.1,ACTIVO
7069,1397538,ET00692,FOLIO COVER IPAD PRO 12.9 2019-2022 VERDE MILITAR,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00692,0,,NO,,UNIDAD,,,7.12,ACTIVO
7070,1041725,ET00542,FOLIO COVER LENOVO M10 PLUS (X606) AZUL OSCURO,22.3125,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00542,0,,NO,FOLIO COVER,UNIDAD,,,12.5,ACTIVO
7071,1344108,ET00668,FOLIO COVER MAGNETICO  XIAOMI PAD 5 / 5 PRO CELESTE,26.785714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00668,0,,NO,,UNIDAD,,,11.61,ACTIVO
7072,1344107,ET00667,FOLIO COVER MAGNETICO  XIAOMI PAD 5 / 5 PRO GRIS,26.785714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00667,0,,NO,,UNIDAD,,,11.61,ACTIVO
7073,935961,ET04309,FOLIO COVER MAGNETICO IPAD AIR 4 / 5 10.9 AZUL OSCURO,26.79,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04309,0,,NO,FOLIO COVER,UNIDAD,,,16.07,ACTIVO
7074,935958,ET04307,FOLIO COVER MAGNETICO IPAD AIR 4 / 5 10.9 GRIS,26.79,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04307,0,,NO,FOLIO COVER,UNIDAD,,,15.0,ACTIVO
7075,935960,ET04308,FOLIO COVER MAGNETICO IPAD AIR 4 / 5 10.9 LAVANDA,26.79,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04308,0,,NO,FOLIO COVER,UNIDAD,,,16.07,ACTIVO
7076,935964,ET04310,FOLIO COVER MAGNETICO IPAD AIR 4 / 5 10.9 NEGRO,26.79,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET04310,0,,NO,FOLIO COVER,UNIDAD,,,16.07,ACTIVO
7077,170064,0005138,FOLIO COVER MAGNETICO SAMSUNG TAB S3 9.7 T820 AZUL,26.78,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,5138,0,,NO,,UNIDAD,,,10.0,ACTIVO
7078,170065,0005137,FOLIO COVER MAGNETICO SAMSUNG TAB S3 9.7 T820 NEGRO,26.78,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,5137,0,,NO,,UNIDAD,,,10.0,ACTIVO
7079,1407952,ES00168,FOLIO COVER MAGNETICO XIAOMI PAD 5 / 5 PRO NEGRO,26.785714,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ES00168,0,,NO,,UNIDAD,,,12.5,ACTIVO
7080,170009,0005136,FOLIO COVER SAMSUNG TAB 3 LITE 7Â¨ T116 NEGRO,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,5136,0,,NO,,UNIDAD,,,10.0,ACTIVO
7081,170007,0005141,FOLIO COVER SAMSUNG TAB A 10.1  S PEN P580/585 DORADO,31.25,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,5141,0,,NO,,UNIDAD,,,10.0,ACTIVO
7082,170008,0005142,FOLIO COVER SAMSUNG TAB A 10.1  S PEN P580/585 ROSADO,31.25,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,5142,0,,NO,,UNIDAD,,,10.0,ACTIVO
7083,170006,0009073,FOLIO COVER SAMSUNG TAB A 10.1 S PEN P580/585 AZUL,31.25,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,9073,0,,NO,,UNIDAD,,,10.0,ACTIVO
7084,170034,0011138,FOLIO COVER SAMSUNG TAB A 10.1 T510 AZUL,26.78,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,11138,0,,NO,,UNIDAD,,,12.0,ACTIVO
7085,455857,ET00365,FOLIO COVER SAMSUNG TAB A 10.1 T510 AZUL,26.78,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00365,0,,NO,SMART CASE,UNIDAD,,,12.56,ACTIVO
7086,170035,0011139,FOLIO COVER SAMSUNG TAB A 10.1 T510 NEGRO,26.78,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,11139,0,,NO,,UNIDAD,,,10.0,ACTIVO
7087,170015,0009038,FOLIO COVER SAMSUNG TAB A 7.0Â¨ T280 AZUL,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,9038,0,,NO,,UNIDAD,,,12.0,ACTIVO
7088,170016,0005122,FOLIO COVER SAMSUNG TAB A 7.0Â¨ T280 NEGRO,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,5122,0,,NO,,UNIDAD,,,15.0,ACTIVO
7089,170017,0009039,FOLIO COVER SAMSUNG TAB A 7.0Â¨ T280 ROSADO,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,9039,0,,NO,,UNIDAD,,,8.95,ACTIVO
7090,170029,0005126,FOLIO COVER SAMSUNG TAB A 8.0 T350 AZUL,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,5126,0,,NO,,UNIDAD,,,13.0,ACTIVO
7091,170028,0005125,FOLIO COVER SAMSUNG TAB A 8.0 T350 NEGRO,22.32,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,5125,0,,NO,,UNIDAD,,,13.0,ACTIVO
7092,170037,0005152,FOLIO COVER SAMSUNG TAB A 9.7 T550 NEGRO,26.78,0,B. X LEVEL L28,ESTUCHES TABLET & IPADS,5152,0,,NO,,UNIDAD,,,12.0,ACTIVO
7093,455856,ET00364,FOLIO COVER SAMSUNG TAB A10.1 T510 NEGRO,26.78,1,B. X LEVEL L28,ESTUCHES TABLET & IPADS,ET00364,0,,NO,SMART CASE,UNIDAD,,,12.56,ACTIVO
